板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
创业板,苏州苏大维格科技集团股份有限公司,"SVG Tech Group Co.,Ltd.",中国（江苏）自由贸易试验区苏州片区苏虹东路北钟南街478号；苏州工业园区新昌路68号,300331,苏大维格,2012-06-28,"259,662,286","200,970,465",,,,0,0,华东,江苏,苏州市,C 制造业,www.svgoptronics.com,-,-,-
创业板,天壕能源股份有限公司,"Top Resource Energy Co., Ltd.",北京市朝阳区朝阳门外大街甲6号22层2座2201内08,300332,天壕能源,2012-06-28,"884,761,993","844,449,893",,,,0,0,华北,北京,北京市,D 水电煤气,www.trce.com.cn,-,-,-
创业板,深圳兆日科技股份有限公司,"Sinosun Technology Co.,Ltd.",广东省深圳市福田区泰然八路泰然大厦C座1605,300333,兆日科技,2012-06-28,"336,000,000","334,375,067",,,,0,0,华南,广东,深圳市,I 信息技术,www.sinosun.com.cn,-,-,-
创业板,天津膜天膜科技股份有限公司,"TIANJIN MOTIMO MEMBRANE TECHNOLOGY CO.,LTD.",天津市开发区第十一大街60号,300334,津膜科技,2012-07-05,"302,065,356","302,029,761",,,,0,0,华北,天津,天津市,C 制造业,www.motimo.com,-,-,-
创业板,广州迪森热能技术股份有限公司,"Guangzhou Devotion Thermal Technology Co.,Ltd.",广东省广州市经济技术开发区东区东众路42号,300335,迪森股份,2012-07-10,"477,012,388","386,473,991",,,,0,0,华南,广东,广州市,D 水电煤气,www.devotiongroup.com,-,-,-
创业板,银邦金属复合材料股份有限公司,"Yinbang Clad Material Co.,Ltd.",江苏省无锡市新吴区鸿山街道后宅,300337,银邦股份,2012-07-18,"821,920,000","709,888,182",,,,0,0,华东,江苏,无锡市,C 制造业,www.cn-yinbang.com,-,-,-
创业板,开元教育科技集团股份有限公司,"Kaiyuan Education Technology Group Co., Ltd.",湖南省长沙市经济技术开发区开元路172号,300338,ST开元,2012-07-26,"402,669,692","304,535,066",,,,0,0,华中,湖南,长沙市,P 教育,www.kaiyuangufen.cn,-,-,-
创业板,江苏润和软件股份有限公司,"Jiangsu Hoperun Software Co., Ltd.",江苏省南京市雨花台区软件大道168号,300339,润和软件,2012-07-18,"796,410,841","773,485,517",,,,0,0,华东,江苏,南京市,I 信息技术,www.hoperun.com,-,-,-
创业板,江门市科恒实业股份有限公司,"Jiangmen Kanhoo Industry Co.,Ltd",广东省江门市江海区滘头工业区滘兴南路22号,300340,科恒股份,2012-07-26,"213,574,120","187,151,918",,,,0,0,华南,广东,江门市,C 制造业,www.keheng.com.cn,-,-,-
创业板,麦克奥迪（厦门）电气股份有限公司,"Motic (Xiamen) Electric Group Co.,Ltd",福建省厦门市火炬高新区（翔安）产业区舫山南路808号,300341,麦克奥迪,2012-07-26,"517,410,336","515,103,411",,,,0,0,华东,福建,厦门市,C 制造业,www.motic-electric.com,-,-,-
创业板,常熟市天银机电股份有限公司,"Changshu Tianyin Electromechanical Co.,Ltd.",江苏省常熟市碧溪街道电厂路19号,300342,天银机电,2012-07-26,"425,035,113","416,248,485",,,,0,0,华东,江苏,苏州市,C 制造业,www.tyjd.cc,-,-,-
创业板,山东联创产业发展集团股份有限公司,"LECRON INDUSTRIAL DEVELOPMENT GROUP CO., LTD",山东省淄博市张店区三赢路69号淄博科技工业园研发楼西区,300343,联创股份,2012-08-01,"1,139,467,590","1,066,219,389",,,,0,0,华东,山东,淄博市,C 制造业,www.lecron.cn,-,-,-
创业板,立方数科股份有限公司,"Cubic Digital Technology Co.,Ltd.",安徽省六安市经济技术开发区皋城东路与经二路交口,300344,立方数科,2012-08-01,"641,706,416","639,211,391",,,,0,0,华东,安徽,六安市,I 信息技术,www.cubicdt.com,-,-,-
创业板,湖南华民控股集团股份有限公司,"Hunan Huamin Holdings Co., Ltd",湖南省长沙市金洲新区金沙西路068号,300345,华民股份,2012-08-01,"577,595,483","441,295,483",,,,0,0,华中,湖南,长沙市,C 制造业,www.huaminchina.cn,-,-,-
创业板,江苏南大光电材料股份有限公司,"Jiangsu Nata Opto-electronic Material Co.,LTD",江苏省苏州工业园区胜浦平胜路67号,300346,南大光电,2012-08-07,"543,707,116","513,362,620",,,,0,0,华东,江苏,苏州市,C 制造业,www.natachem.com,-,-,-
创业板,杭州泰格医药科技股份有限公司,"Hangzhou Tigermed Consulting Co.,Ltd.",浙江省杭州市滨江区西兴街道聚工路19号8幢20层2001-2010室,300347,泰格医药,2012-08-17,"749,293,420","567,386,376",,,,0,0,华东,浙江,杭州市,M 科研服务,www.tigermedgrp.com,-,-,-
创业板,深圳市长亮科技股份有限公司,"Shenzhen Sunline Tech Co., Ltd.",广东省深圳市南山区粤海街道沙河西路深圳湾科技生态园一区2栋A座5层,300348,长亮科技,2012-08-17,"730,774,862","616,407,292",,,,0,0,华南,广东,深圳市,I 信息技术,www.sunline.cn,-,-,-
创业板,金卡智能集团股份有限公司,"Goldcard Smart Group Co.,Ltd.",浙江省温州市乐清经济开发区纬十七路291号,300349,金卡智能,2012-08-17,"429,054,325","381,261,073",,,,0,0,华东,浙江,温州市,I 信息技术,www.jinka.cn,-,-,-
创业板,华鹏飞股份有限公司,"HPF Co., Ltd.",广东省深圳市福田区华富街道莲花一村社区皇岗路5001号深业上城(南区)T2栋4308,300350,华鹏飞,2012-08-21,"562,453,879","468,412,318",,,,0,0,华南,广东,深圳市,I 信息技术,www.huapengfei.com,-,-,-
创业板,浙江永贵电器股份有限公司,"Zhejiang Yonggui Electric Equipment Co.,LTD.",浙江省天台县白鹤镇东园路5号（西工业区）,300351,永贵电器,2012-09-20,"385,161,857","258,191,502",,,,0,0,华东,浙江,台州市,C 制造业,www.yonggui.com,-,-,-
创业板,北京北信源软件股份有限公司,Beijing VRV Software Corporation Limited.,北京市海淀区中关村南大街34号中关村科技发展大厦C座1602室,300352,北信源,2012-09-12,"1,449,824,087","1,220,172,284",,,,0,0,华北,北京,北京市,I 信息技术,www.vrv.com.cn,-,-,-
创业板,北京东土科技股份有限公司,"Kyland Technology Co.,Ltd.",北京市石景山区实兴大街30号院2号楼8层901,300353,东土科技,2012-09-27,"614,892,881","439,926,847",,,,0,0,华北,北京,北京市,C 制造业,www.kyland.com.cn,-,-,-
创业板,江苏东华测试技术股份有限公司,"Jiangsu DongHua Testing Technology Co.,Ltd.",江苏省靖江市新港大道208号（沿江公路罗家港桥东北侧）,300354,东华测试,2012-09-20,"138,320,201","79,966,582",,,,0,0,华东,江苏,泰州市,C 制造业,www.dhtest.com,-,-,-
创业板,蒙草生态环境（集团）股份有限公司,"M-Grass Ecology And Environment (Group) Co., Ltd.",内蒙古自治区呼和浩特市盛乐经济园区盛乐五街南侧,300355,蒙草生态,2012-09-27,"1,604,242,081","1,368,773,219",,,,0,0,华北,内蒙古,呼和浩特市,N 公共环保,www.mengcao.com,-,-,-
创业板,浙江我武生物科技股份有限公司,"Zhejiang Wolwo Bio-Pharmaceutical Co., Ltd.",浙江省湖州市德清县武康镇志远北路636号,300357,我武生物,2014-01-21,"523,584,000","484,064,205",,,,0,0,华东,浙江,湖州市,C 制造业,www.wolwobiotech.com,-,-,-
创业板,楚天科技股份有限公司,TRUKING TECHNOLOGY LIMITED,湖南省长沙市宁乡市玉潭镇新康路1号,300358,楚天科技,2014-01-21,"590,302,374","527,568,293",,,,0,0,华中,湖南,长沙市,C 制造业,www.truking.cn,-,-,-
创业板,全通教育集团（广东）股份有限公司,"QTONE EDUCATION GROUP（GUANGDONG）.,LTD.",广东省中山市东区中山四路88号尚峰金融商务中心5座18层之一,300359,全通教育,2014-01-21,"633,333,422","633,277,172",,,,0,0,华南,广东,中山市,I 信息技术,www.qtone.cn,-,-,-
创业板,杭州炬华科技股份有限公司,"Hangzhou Sunrise Technology Co., Ltd.",浙江省杭州市余杭区仓前街道仓兴街1099号,300360,炬华科技,2014-01-21,"508,814,626","494,763,844",,,,0,0,华东,浙江,杭州市,C 制造业,www.sunrisemeter.com,-,-,-
创业板,重庆博腾制药科技股份有限公司,Porton Pharma Solutions Ltd.,重庆市（长寿）化工园区精细化工一区,300363,博腾股份,2014-01-29,"546,120,020","500,519,517",,,,0,0,西南,重庆,重庆市,C 制造业,www.porton.cn,-,-,-
创业板,中文在线集团股份有限公司,"COL Group Co.,Ltd.",北京市东城区安定门东大街28号2号楼6层608号,300364,中文在线,2015-01-21,"729,939,618","659,795,648",,,,0,0,华北,北京,北京市,R 文化传播,www.col.com,-,-,-
创业板,北京恒华伟业科技股份有限公司,"BEIJING FOREVER TECHNOLOGY CO., LTD",北京市西城区德胜门东滨河路11号4号楼3层,300365,恒华科技,2014-01-23,"599,855,469","457,183,267",,,,0,0,华北,北京,北京市,I 信息技术,www.ieforever.com,-,-,-
创业板,创意信息技术股份有限公司,"Troy Information Technology Co.,Ltd.",四川省成都市青羊区万和路99号丽阳天下7-9室,300366,创意信息,2014-01-27,"607,576,150","502,123,927",,,,0,0,西南,四川,成都市,I 信息技术,www.troy.cn,-,-,-
创业板,河北汇金集团股份有限公司,"Hebei Huijin Group Co., Ltd.",河北省石家庄市高新区湘江道209号,300368,汇金股份,2014-01-23,"531,943,475","531,943,475",,,,0,0,华北,河北,石家庄市,C 制造业,www.hjjs.com,-,-,-
创业板,绿盟科技集团股份有限公司,"NSFOCUS Technologies Group Co., Ltd.",北京市海淀区北洼路4号益泰大厦5层,300369,绿盟科技,2014-01-29,"799,859,463","717,477,302",,,,0,0,华北,北京,北京市,I 信息技术,www.nsfocus.com,-,-,-
创业板,四川安控科技股份有限公司,"Sichuan Etrol Technologies Co., Ltd.",四川省宜宾市叙州区金润产业园9栋,300370,安控科技,2014-01-23,"1,565,376,225","1,123,699,413",,,,0,0,西南,四川,宜宾市,C 制造业,www.etrol.com,-,-,-
创业板,汇中仪表股份有限公司,"Huizhong Instrumentation Co., Ltd.",河北省唐山高新技术产业开发区高新西道126号,300371,汇中股份,2014-01-23,"201,217,296","135,791,582",,,,0,0,华北,河北,唐山市,C 制造业,www.huizhong.co,-,-,-
创业板,扬州扬杰电子科技股份有限公司,"Yangzhou Yangjie Electronic Technology Co.,Ltd.",江苏省扬州维扬经济开发区,300373,扬杰科技,2014-01-23,"541,451,787","540,396,235",,,,0,0,华东,江苏,扬州市,C 制造业,www.21yangjie.com,-,-,-
创业板,中铁装配式建筑股份有限公司,"China Railway Prefabricated Construction Co., Ltd",北京市房山区窦店镇普安路87号,300374,中铁装配,2015-03-19,"245,912,337","189,262,274",,,,0,0,华北,北京,北京市,C 制造业,www.crpcc.com.cn,-,-,-
创业板,天津鹏翎集团股份有限公司,"Tianjin Pengling Group Co.,Ltd.",天津市滨海新区中塘工业区葛万公路1703号,300375,鹏翎股份,2014-01-27,"755,378,818","505,117,725",,,,0,0,华北,天津,天津市,C 制造业,www.pengling.cn,-,-,-
创业板,易事特集团股份有限公司,"East Group Co.,  Ltd",广东省东莞市松山湖科技产业园区工业北路6号,300376,易事特,2014-01-27,"2,328,240,476","2,324,835,814",,,,0,0,华南,广东,东莞市,C 制造业,www.eastups.com,-,-,-
创业板,深圳市赢时胜信息技术股份有限公司,"SHENZHEN YSSTECH INFO-TECH CO.,LTD",广东省深圳市福田区华富街道莲花一村社区皇岗路5001号深业上城(南区)T2栋3701,300377,赢时胜,2014-01-27,"751,165,080","668,388,007",,,,0,0,华南,广东,深圳市,I 信息技术,www.ysstech.com,-,-,-
创业板,鼎捷软件股份有限公司,"DIGIWIN SOFTWARE CO.,LTD.",上海市静安区江场路1377弄绿地中央广场7号20层,300378,鼎捷软件,2014-01-27,"269,288,430","267,503,430",,,,0,0,华东,上海,上海市,I 信息技术,www.digiwin.com,-,-,-
创业板,北京东方通科技股份有限公司,"BEIJING TONGTECH  CO,. LTD.",北京市丰台区丰台路口139号主楼311室（园区）,300379,东方通,2014-01-28,"566,722,828","423,706,546",,,,0,0,华北,北京,北京市,I 信息技术,www.tongtech.com,-,-,-
创业板,上海安硕信息技术股份有限公司,"Shanghai Amarsoft Information & Technology Co.,Ltd",上海市杨浦区国泰路11号2308室,300380,安硕信息,2014-01-28,"139,761,050","124,600,827",,,,0,0,华东,上海,上海市,I 信息技术,www.amarsoft.com,-,-,-
创业板,广东溢多利生物科技股份有限公司,"GUANGDONG VTR BIO-TECH CO., LTD.",广东省珠海市南屏高科技工业区屏北一路8号,300381,溢多利,2014-01-28,"490,081,989","476,629,518",,,,0,0,华南,广东,珠海市,C 制造业,www.yiduoli.com,-,-,-
创业板,苏州斯莱克精密设备股份有限公司,"Suzhou SLAC Precision Equipment Co.,Ltd.",江苏省苏州市吴中区胥口镇孙武路1028号,300382,斯莱克,2014-01-29,"628,395,700","628,251,495",,,,0,0,华东,江苏,苏州市,C 制造业,www.slac.com.cn,-,-,-
创业板,北京光环新网科技股份有限公司,"Beijing Sinnet Technology Co.,Ltd.",北京门头沟区石龙经济技术开发区永安路20号3号楼二层202室,300383,光环新网,2014-01-29,"1,797,592,847","1,793,742,765",,,,0,0,华北,北京,北京市,I 信息技术,www.sinnet.com.cn,-,-,-
创业板,北京三联虹普新合纤技术服务股份有限公司,"Beijing Sanlian Hope Shin-Gosen Technical Service Co., Ltd.",北京市海淀区北清路68号院1号楼二层西侧01227-01302,300384,三联虹普,2014-08-01,"319,007,265","220,031,960",,,,0,0,华北,北京,北京市,M 科研服务,www.slhpcn.com,-,-,-
创业板,无锡雪浪环境科技股份有限公司,"WUXI XUELANG ENVIRONMENTAL TECHNOLOGY CO.,LTD.",江苏省无锡市滨湖区蠡湖大道2020号,300385,雪浪环境,2014-06-26,"333,145,932","288,560,383",,,,0,0,华东,江苏,无锡市,C 制造业,www.cecm.com.cn,-,-,-
创业板,飞天诚信科技股份有限公司,"Feitian Technologies Co.,Ltd.",北京市海淀区学清路9号汇智大厦B楼17层,300386,飞天诚信,2014-06-26,"418,044,000","244,455,625",,,,0,0,华北,北京,北京市,I 信息技术,www.ftsafe.com.cn,-,-,-
创业板,湖北富邦科技股份有限公司,"Hubei Forbon Technology Co.,Ltd.",湖北省应城市经济技术开发区,300387,富邦股份,2014-07-02,"289,057,018","288,956,645",,,,0,0,华中,湖北,孝感市,C 制造业,www.forbon.com,-,-,-
创业板,中节能国祯环保科技股份有限公司,"CECEP Guozhen Environmental Protection Technology Co., Ltd.",安徽省合肥市高新技术产业开发区科学大道91号,300388,节能国祯,2014-08-01,"698,962,023","697,471,292",,,,0,0,华东,安徽,合肥市,N 公共环保,www.gzep.com.cn,-,-,-
创业板,深圳市艾比森光电股份有限公司,"Shenzhen Absen Optoelectronic Co., Ltd.",广东省深圳市龙岗区坂田街道雪岗路2018号天安云谷产业园一期3栋A座18、19、20层,300389,艾比森,2014-08-01,"363,427,298","229,238,769",,,,0,0,华南,广东,深圳市,C 制造业,www.absen.com,-,-,-
创业板,苏州天华新能源科技股份有限公司,"Canmax Technologies Co., Ltd.",江苏省苏州工业园区双马街99号,300390,天华新能,2014-07-31,"837,537,178","679,193,618",,,,0,0,华东,江苏,苏州市,C 制造业,www.canmax.com.cn,-,-,-
创业板,长江医药控股股份有限公司,"Changjiang Pharmaceutical Group Co.,Ltd.",山东省寿光市开发区（原北洛镇政府驻地）,300391,长药控股,2014-08-01,"350,336,112","350,336,112",,,,0,0,华东,山东,潍坊市,C 制造业,www.chinakangyue.com,-,-,-
创业板,苏州中来光伏新材股份有限公司,"Jolywood(Suzhou)Sunwatt Co.,Ltd",江苏省常熟市沙家浜镇常昆工业园区青年路,300393,中来股份,2014-09-12,"1,089,627,358","953,803,462",,,,0,0,华东,江苏,苏州市,C 制造业,www.jolywood.cn,-,-,-
创业板,苏州天孚光通信股份有限公司,"Suzhou TFC Optical Communication Co., Ltd.",江苏省苏州高新区长江路695号,300394,天孚通信,2015-02-17,"394,758,977","361,387,030",,,,0,0,华东,江苏,苏州市,C 制造业,www.tfcsz.com,-,-,-
创业板,湖北菲利华石英玻璃股份有限公司,HUBEI FEILIHUA QUARTZ GLASS CO.LTD,湖北省荆州市东方大道68号,300395,菲利华,2014-09-10,"516,014,473","474,379,370",,,,0,0,华中,湖北,荆州市,C 制造业,www.feilihua.com,-,-,-
创业板,迪瑞医疗科技股份有限公司,"DIRUI INDUSTRIAL CO.,LTD.",吉林省长春市高新技术产业开发区云河街95号,300396,迪瑞医疗,2014-09-10,"274,866,500","254,228,674",,,,0,0,东北,吉林,长春市,C 制造业,www.dirui.com.cn,-,-,-
创业板,西安天和防务技术股份有限公司,"Xi""an Tianhe Defense Technology Co., Ltd.",陕西省西安市高新区西部大道158号,300397,天和防务,2014-09-10,"517,636,745","400,816,413",,,,0,0,西北,陕西,西安市,C 制造业,www.thtw.com.cn,-,-,-
创业板,上海飞凯材料科技股份有限公司,PhiChem Corporation,上海市宝山区潘泾路2999号,300398,飞凯材料,2014-10-09,"528,656,224","525,569,971",,,,0,0,华东,上海,上海市,C 制造业,www.phichem.com.cn,-,-,-
创业板,江西天利科技股份有限公司,"Jiangxi Tianli Technology, INC.",江西省上饶市高铁经济试验区茶圣东路文创中心2号楼139室,300399,天利科技,2014-10-09,"197,600,000","193,678,157",,,,0,0,华东,江西,上饶市,I 信息技术,www.ihandy.cn,-,-,-
创业板,深圳市劲拓自动化设备股份有限公司,"Shenzhen JT Automation Equipment Co.,Ltd",广东省深圳市宝安区西乡街道广深高速公路北侧鹤洲工业区劲拓自动化工业厂区,300400,劲拓股份,2014-10-10,"242,625,800","240,989,150",,,,0,0,华南,广东,深圳市,C 制造业,www.jt-ele.com,-,-,-
创业板,浙江花园生物医药股份有限公司,"Zhejiang Garden Biopharmaceutical Co.,Ltd.",浙江省金华市东阳市南马镇花园村,300401,花园生物,2014-10-09,"551,007,557","542,223,558",,,,0,0,华东,浙江,金华市,C 制造业,www.hybiotech.com,-,-,-
创业板,南京宝色股份公司,"NANJING BAOSE CO.,LTD",江苏省南京市江宁滨江经济开发区景明大街15号,300402,宝色股份,2014-10-10,"243,618,497","202,000,000",,,,0,0,华东,江苏,南京市,C 制造业,www.baose.com,-,-,-
创业板,汉宇集团股份有限公司,"Hanyu Group Joint-Stock Co., Ltd.",广东省江门市高新技术开发区清澜路336号,300403,汉宇集团,2014-10-30,"603,000,000","406,271,815",,,,0,0,华南,广东,江门市,C 制造业,www.idearhanyu.com,-,-,-
创业板,博济医药科技股份有限公司,"Boji Medical Technology Co., Ltd.",广东省广州市黄埔区科学城南翔一路62号（二、三、四、五）栋,300404,博济医药,2015-04-24,"370,098,468","270,214,011",,,,0,0,华南,广东,广州市,M 科研服务,www.gzboji.com,-,-,-
创业板,辽宁科隆精细化工股份有限公司,"LIAONING  KELONG  FINE  CHEMICAL  CO., LTD.",辽宁省辽阳市宏伟区万和七路36号,300405,科隆股份,2014-10-30,"289,209,902","218,827,207",,,,0,0,东北,辽宁,辽阳市,C 制造业,www.kelongchem.com,-,-,-
创业板,北京九强生物技术股份有限公司,"Beijing Strong Biotechnologies, Inc",北京市海淀区花园东路15号旷怡大厦5层,300406,九强生物,2014-10-30,"588,445,404","425,965,560",,,,0,0,华北,北京,北京市,C 制造业,www.bsbe.com.cn,-,-,-
创业板,天津凯发电气股份有限公司,"Tianjin Keyvia Electric Co.,Ltd",天津市天津新产业园区华苑产业区物华道8号,300407,凯发电气,2014-12-03,"318,200,493","225,820,454",,,,0,0,华北,天津,天津市,C 制造业,www.keyvia.cn,-,-,-
创业板,潮州三环（集团）股份有限公司,"CHAOZHOU THREE-CIRCLE (GROUP) CO.,LTD.",广东省潮州市凤塘三环工业城内综合楼,300408,三环集团,2014-12-03,"1,916,497,371","1,843,894,926",,,,0,0,华南,广东,潮州市,C 制造业,www.cctc.cc,-,-,-
创业板,广东道氏技术股份有限公司,"Guangdong Dowstone Technology Co.,Ltd.",广东省恩平市圣堂镇三联佛仔坳,300409,道氏技术,2014-12-03,"581,666,921","487,026,120",,,,0,0,华南,广东,江门市,C 制造业,www.dowstone.com.cn,-,-,-
创业板,广东正业科技股份有限公司,"GUANGDONG ZHENGYE TECHNOLOGY CO., LTD.",广东省东莞市松山湖园区南园路6号,300410,正业科技,2014-12-31,"367,654,697","367,457,228",,,,0,0,华南,广东,东莞市,C 制造业,www.zhengyee.com,-,-,-
创业板,浙江金盾风机股份有限公司,"ZHEJIANG JINDUN FANS CO.,LTD.",浙江省绍兴市上虞区章镇镇工业园区,300411,金盾股份,2014-12-31,"406,520,007","270,234,691",,,,0,0,华东,浙江,绍兴市,C 制造业,www.jindunfan.com,-,-,-
创业板,浙江迦南科技股份有限公司,Zhejiang Canaan Technology Limited,浙江省温州市永嘉县瓯北镇东瓯工业园区,300412,迦南科技,2014-12-31,"497,756,637","472,910,646",,,,0,0,华东,浙江,温州市,C 制造业,www.china-jianan.com,-,-,-
创业板,芒果超媒股份有限公司,"Mango Excellent Media Co., Ltd.",湖南省长沙市开福区金鹰影视文化城,300413,芒果超媒,2015-01-21,"1,870,720,815","1,021,699,958",,,,0,0,华中,湖南,长沙市,R 文化传播,www.mgtv.com,-,-,-
创业板,四川中光防雷科技股份有限公司,"Sichuan Zhongguang Lightning Protection Technologies Co., Ltd.",四川省成都高新区西部园区天宇路19号,300414,中光防雷,2015-05-13,"326,019,466","311,299,735",,,,0,0,西南,四川,成都市,C 制造业,www.zhongguang.com,-,-,-
创业板,伊之密股份有限公司,"Yizumi Holdings Co., Ltd.",广东省佛山市顺德高新区（容桂）科苑三路22号,300415,伊之密,2015-01-23,"468,607,084","422,508,367",,,,0,0,华南,广东,佛山市,C 制造业,www.yizumi.com,-,-,-
创业板,苏州苏试试验集团股份有限公司,"SUZHOU SUSHI TESTING GROUP CO., LTD",江苏省苏州工业园区中新科技城唯亭镇科峰路18号,300416,苏试试验,2015-01-22,"508,547,806","505,235,829",,,,0,0,华东,江苏,苏州市,M 科研服务,www.chinasti.com,-,-,-
创业板,佛山市南华仪器股份有限公司,"Nanhua Instruments Co., Ltd",广东省佛山市南海区桂城街道科泓路1号,300417,南华仪器,2015-01-23,"135,435,270","85,113,139",,,,0,0,华南,广东,佛山市,C 制造业,www.nanhua.com.cn,-,-,-
创业板,昆仑万维科技股份有限公司,"Kunlun Tech Co., Ltd.",北京市海淀区知春路118号B座605E,300418,昆仑万维,2015-01-21,"1,195,621,204","1,086,987,960",,,,0,0,华北,北京,北京市,I 信息技术,www.kunlun.com,-,-,-
创业板,北京浩丰创源科技股份有限公司,"BEIJING INTERACT TECHNOLOGY CO.,LTD.",北京市海淀区远大路39号1号楼4层435号,300419,浩丰科技,2015-01-22,"367,753,770","367,753,770",,,,0,0,华北,北京,北京市,I 信息技术,www.interact.net.cn,-,-,-
创业板,江苏五洋停车产业集团股份有限公司,"Jiangsu Wuyang Parking Industry Group Co.,Ltd.",江苏省徐州市铜山新区银山路东、珠江路北,300420,五洋停车,2015-02-17,"1,116,383,561","1,020,716,042",,,,0,0,华东,江苏,徐州市,C 制造业,www.wuyangkeji.com,-,-,-
创业板,江苏力星通用钢球股份有限公司,"Jiangsu LiXing General Steel Ball Co.,Ltd.",江苏省如皋市如城街道兴源大道68号,300421,力星股份,2015-02-17,"294,030,484","230,526,322",,,,0,0,华东,江苏,南通市,C 制造业,www.jgbr.com.cn,-,-,-
创业板,广西博世科环保科技股份有限公司,"Guangxi Bossco Environmental Protection Technology Co.,Ltd.",广西壮族自治区南宁市高新区高安路101号,300422,博世科,2015-02-17,"504,872,716","388,524,481",,,,0,0,华南,广西,南宁市,N 公共环保,www.bossco.cc,-,-,-
创业板,昇辉智能科技股份有限公司,"Sunfly Intelligent Technology Co., LTD",山东省烟台莱阳市龙门西路256号,300423,昇辉科技,2015-02-17,"497,511,290","324,519,349",,,,0,0,华东,山东,烟台市,C 制造业,www.sunflytech.com,-,-,-
创业板,广州航新航空科技股份有限公司,"Guangzhou Hangxin Aviation Technology Co., Ltd.",广东省广州市经济技术开发区科学城光宝路1号,300424,航新科技,2015-04-22,"239,895,267","239,219,390",,,,0,0,华南,广东,广州市,C 制造业,www.hangxin.cn,-,-,-
创业板,中建环能科技股份有限公司,"Cscec Scimee Sci.&Tech. Co.,Ltd",四川省成都市武侯区武兴一路3号,300425,中建环能,2015-02-16,"675,708,786","672,325,018",,,,0,0,西南,四川,成都市,C 制造业,www.scimee.com,-,-,-
创业板,浙江唐德影视股份有限公司,"Zhejiang Talent Television & Film Co.,Ltd",浙江省横店影视产业实验区C3-028,300426,唐德影视,2015-02-17,"409,004,600","396,939,524",,,,0,0,华东,浙江,金华市,R 文化传播,www.tangde.com.cn,-,-,-
创业板,红相股份有限公司,Red phase INC.,福建省厦门市思明区南投路3号1002单元之一,300427,*ST红相,2015-02-17,"361,757,985","321,674,181",,,,0,0,华东,福建,厦门市,C 制造业,www.redphase.com.cn,-,-,-
创业板,立中四通轻合金集团股份有限公司,"Lizhong Sitong Light Alloys Group Co., Ltd.",河北省保定市清苑县发展西街359号,300428,立中集团,2015-03-19,"625,122,129","528,161,945",,,,0,0,华北,河北,保定市,C 制造业,www.lizhonggroup.com,-,-,-
创业板,常州强力电子新材料股份有限公司,"CHANGZHOU TRONLY NEW ELECTRONIC MATERIALS CO.,LTD.",江苏省常州市武进区遥观镇钱家工业园,300429,强力新材,2015-03-24,"515,261,163","375,688,744",,,,0,0,华东,江苏,常州市,C 制造业,www.tronly.com,-,-,-
创业板,北京诚益通控制工程科技股份有限公司,"Beijing Chieftain Control Engineering Technology Co., Ltd.",北京市大兴区中关村科技园区大兴生物医药产业基地永大路38号6幢4层418室,300430,诚益通,2015-03-19,"273,184,096","256,756,348",,,,0,0,华北,北京,北京市,C 制造业,www.ctntech.com,-,-,-
创业板,富临精工股份有限公司,"Fulin Precision Co., Ltd.",四川省绵阳高端制造产业园凤凰中路37号,300432,富临精工,2015-03-19,"1,223,471,316","1,192,790,245",,,,0,0,西南,四川,绵阳市,C 制造业,www.fulinpm.com,-,-,-
创业板,蓝思科技股份有限公司,"Lens Technology Co., Ltd.",湖南省浏阳生物医药园,300433,蓝思科技,2015-03-18,"4,973,479,998","4,960,642,900",,,,0,0,华中,湖南,长沙市,C 制造业,www.hnlens.com,-,-,-
创业板,四川金石亚洲医药股份有限公司,Sichuan Goldstone Asia Pharmaceutical Inc.,四川省成都市双流县九江镇万家社区,300434,金石亚药,2015-04-24,"401,743,872","336,541,821",,,,0,0,西南,四川,成都市,C 制造业,www.goldstone-group.com,-,-,-
创业板,杭州中泰深冷技术股份有限公司,Hangzhou Zhongtai Cryogenic Technology Corporation,浙江省杭州市富阳区东洲街道高尔夫路228号,300435,中泰股份,2015-03-26,"383,190,600","345,936,602",,,,0,0,华东,浙江,杭州市,D 水电煤气,www.hz-ztpe.com/index.php,-,-,-
创业板,福建广生堂药业股份有限公司,"Fujian Cosunter Pharmaceutical Co., Ltd.",福建省宁德市柘荣县富源工业园区1-7幢,300436,广生堂,2015-04-22,"159,267,000","135,544,326",,,,0,0,华东,福建,宁德市,C 制造业,www.cosunter.com,-,-,-
创业板,河南清水源科技股份有限公司,"Henan Qing shui yuan Technology Co., Ltd",河南省济源市虎岭高新区科工路与文博路交叉口西100米,300437,清水源,2015-04-23,"259,063,097","177,810,597",,,,0,0,华中,河南,济源市,C 制造业,www.qywt.com.cn,-,-,-
创业板,广州鹏辉能源科技股份有限公司,"Guangzhou Great Power Energy&Technology Co., Ltd.",广东省广州市番禺区沙湾镇市良路（西村段）912号,300438,鹏辉能源,2015-04-24,"461,235,886","359,102,782",,,,0,0,华南,广东,广州市,C 制造业,www.greatpower.net,-,-,-
