板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
主板,浙江亚厦装饰股份有限公司,"ZHEJIANG YASHA DECORATION CO.,LTD.",浙江省上虞市章镇工业新区,002375,亚厦股份,2010-03-23,"1,339,996,498","1,330,993,508",,,,0,0,华东,浙江,绍兴市,E 建筑业,www.chinayasha.com,-,-,-
主板,山东新北洋信息技术股份有限公司,"Shandong New Beiyang Information Technology Co.,Ltd.",山东省威海市火炬高技术产业开发区火炬路169号,002376,新北洋,2010-03-23,"648,470,194","625,378,133",,,,0,0,华东,山东,威海市,C 制造业,www.snbc.cn,-,-,-
主板,湖北国创高新材料股份有限公司,"Hubei Guochuang Hi-Tech Material Co.,Ltd",湖北省武汉市东湖新技术开发区武大园三路8号,002377,国创高新,2010-03-23,"916,325,201","910,399,242",,,,0,0,华中,湖北,武汉市,K 房地产,www.guochuang.com.cn,-,-,-
主板,崇义章源钨业股份有限公司,"Chongyi Zhangyuan Tungsten Co., Ltd.",江西省赣州市崇义县城塔下,002378,章源钨业,2010-03-31,"1,201,417,666","1,193,557,498",,,,0,0,华东,江西,赣州市,C 制造业,www.zy-tungsten.com,-,-,-
主板,山东宏创铝业控股股份有限公司,Shandong Hongchuang Aluminum Industry Holding Company Limited,山东省滨州市博兴县经济开发区新博路以东、三号干渠桥以北,002379,宏创控股,2010-03-31,"1,136,373,753","926,400,000",,,,0,0,华东,山东,滨州市,C 制造业,www.hongchuangholding.com,-,-,-
主板,南京科远智慧科技集团股份有限公司,"Nanjing Sciyon Wisdom Technology Group Co., Ltd.",江苏省南京市江宁区秣陵街道清水亭东路1266号,002380,科远智慧,2010-03-31,"239,991,649","141,751,890",,,,0,0,华东,江苏,南京市,I 信息技术,www.sciyon.com,-,-,-
主板,浙江双箭橡胶股份有限公司,"ZHEJIANG DOUBLE ARROW RUBBER CO., LTD.",浙江省嘉兴市桐乡市洲泉镇永安北路1538号,002381,双箭股份,2010-04-02,"411,575,863","322,004,443",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.doublearrow.net,-,-,-
主板,蓝帆医疗股份有限公司,"BLUE SAIL MEDICAL CO.,LTD.",山东省淄博市齐鲁化学工业区清田路21号,002382,蓝帆医疗,2010-04-02,"1,007,102,050","1,001,515,086",,,,0,0,华东,山东,淄博市,C 制造业,www.bluesail.cn,-,-,-
主板,北京合众思壮科技股份有限公司,"Beijing UniStrong Science&Technology Co.,Ltd.",北京市海淀区知春路118号知春大厦1501室,002383,合众思壮,2010-04-02,"740,360,305","616,175,285",,,,0,0,华北,北京,北京市,C 制造业,www.unistrong.com,-,-,-
主板,苏州东山精密制造股份有限公司,"Suzhou Dongshan Precision Manufacturing Co., Ltd",江苏省苏州市吴中区经济开发区塘东路88号,002384,东山精密,2010-04-09,"1,709,867,327","1,390,275,340",,,,0,0,华东,江苏,苏州市,C 制造业,www.dsbj.com,-,-,-
主板,北京大北农科技集团股份有限公司,"Beijing Dabeinong Technology Group Co.,Ltd",北京市海淀区中关村大街27号1901A,002385,大北农,2010-04-09,"4,137,906,853","3,307,792,807",,,,0,0,华北,北京,北京市,C 制造业,www.dbn.com.cn,-,-,-
主板,宜宾天原集团股份有限公司,"YIBIN TIANYUAN GROUP CO., LTD.",四川省宜宾市临港经济技术开发区港园路西段61号,002386,天原股份,2010-04-09,"1,301,647,073","1,014,850,717",,,,0,0,西南,四川,宜宾市,C 制造业,www.ybty.com,-,-,-
主板,维信诺科技股份有限公司,Visionox Technology Inc.,江苏省苏州市昆山市昆山开发区夏东街658号1801室,002387,维信诺,2010-04-13,"1,381,606,129","1,372,498,259",,,,0,0,华东,江苏,苏州市,C 制造业,www.visionox.com,-,-,-
主板,新亚制程（浙江）股份有限公司,"Sunyes Manufacturing(ZheJiang)Holding Co.,Ltd.",浙江省衢州市凯旋南路6号1幢A-120室,002388,新亚制程,2010-04-13,"507,725,100","499,044,850",,,,0,0,华东,浙江,衢州市,C 制造业,www.sunyes.cn,-,-,-
主板,航天彩虹无人机股份有限公司,"Aerospace CH UAV Co.,Ltd",浙江省台州市台州湾集聚区海豪路788号,002389,航天彩虹,2010-04-13,"996,985,000","988,281,569",,,,0,0,华东,浙江,台州市,C 制造业,www.htchuav.com,-,-,-
主板,贵州信邦制药股份有限公司,"Guizhou Xinbang Pharmaceutical Co.,Ltd.",贵州省黔南布依族苗族自治州罗甸县龙坪镇信邦大道48号,002390,信邦制药,2010-04-16,"1,943,851,868","1,830,244,114",,,,0,0,西南,贵州,黔南布依族苗族自治州,C 制造业,www.xinbang.com,-,-,-
主板,江苏长青农化股份有限公司,"JIANGSU CHANGQING AGROCHEMICAL CO.,LTD",江苏省扬州市江都经济开发区三江大道8号,002391,长青股份,2010-04-16,"649,592,550","464,120,811",,,,0,0,华东,江苏,扬州市,C 制造业,www.jscq.com,-,-,-
主板,北京利尔高温材料股份有限公司,"BEIJING LIER HIGH-TEMPERATURE MATERIALS CO., LTD.",北京市昌平区小汤山镇小汤山工业园四号楼,002392,北京利尔,2010-04-23,"1,190,490,839","897,739,710",,,,0,0,华北,北京,北京市,C 制造业,www.bjlirr.com,-,-,-
主板,天津力生制药股份有限公司,"TIANJIN LISHENG PHARMACEUTICAL CO.,LTD.",天津市西青经济技术开发区赛达北一道16号,002393,力生制药,2010-04-23,"183,992,992","182,454,992",,,,0,0,华北,天津,天津市,C 制造业,www.lishengpharma.com,-,-,-
主板,江苏联发纺织股份有限公司,Jiangsu lianfa textile Co.Ltd.,江苏省南通市海安市城东镇恒联路88号,002394,联发股份,2010-04-23,"323,700,000","322,958,459",,,,0,0,华东,江苏,南通市,C 制造业,www.lianfa.cn,-,-,-
主板,无锡双象超纤材料股份有限公司,"WUXI DOUBLE ELEPHANT MICRO FIBRE MATERIAL CO.,LTD",江苏省无锡市新吴区鸿山街道后宅中路188号,002395,双象股份,2010-04-29,"268,209,000","268,209,000",,,,0,0,华东,江苏,无锡市,C 制造业,www.sxcxgf.com,-,-,-
主板,福建星网锐捷通讯股份有限公司,"Fujian Star-net Communication Co.,Ltd.",福建省福州市仓山区金山大道618号桔园洲星网锐捷科技园19-22栋,002396,星网锐捷,2010-06-23,"592,929,678","583,280,278",,,,0,0,华东,福建,福州市,C 制造业,star-net.cn,-,-,-
主板,湖南梦洁家纺股份有限公司,"Hunan Mendale Hometextile Co.,LTD",湖南省长沙市高新技术产业开发区麓谷产业基地谷苑路168号,002397,梦洁股份,2010-04-29,"750,781,443","593,392,662",,,,0,0,华中,湖南,长沙市,C 制造业,www.mendale.com,-,-,-
主板,垒知控股集团股份有限公司,"LETS HOLDING GROUP CO.,LTD.",福建省厦门市思明区湖滨南路62号,002398,垒知集团,2010-05-06,"716,447,048","581,717,506",,,,0,0,华东,福建,厦门市,C 制造业,www.lets.com,-,-,-
主板,深圳市海普瑞药业集团股份有限公司,"SHENZHEN HEPALINK PHARMACEUTICAL GROUP CO.,LTD.",广东省深圳市南山区松坪山朗山路21号,002399,海普瑞,2010-05-06,"1,247,201,704","1,247,201,704",,,,0,0,华南,广东,深圳市,C 制造业,www.hepalink.com,-,-,-
主板,广东省广告集团股份有限公司,"Guangdong Advertising Group CO.,Ltd.",广东省广州市海珠区新港东路996号保利世界贸易中心G座,002400,省广集团,2010-05-06,"1,743,337,128","1,674,196,130",,,,0,0,华南,广东,广州市,L 商务服务,www.gimc.cn,-,-,-
主板,中远海运科技股份有限公司,"COSCO SHIPPING Technology Co., Ltd.",上海市自由贸易试验区民生路600号,002401,中远海科,2010-05-06,"371,904,560","367,880,881",,,,0,0,华东,上海,上海市,I 信息技术,tech.coscoshipping.com,-,-,-
主板,深圳和而泰智能控制股份有限公司,"Shenzhen H&T Intelligent Control Co.,Ltd.",广东省深圳市南山区高新南区科技南十路6号深圳航天科技创新研究院大厦D座10楼1010-1011,002402,和而泰,2010-05-11,"931,900,685","802,226,148",,,,0,0,华南,广东,深圳市,C 制造业,www.szhittech.com,-,-,-
主板,爱仕达股份有限公司,"AISHIDA CO.,LTD.",浙江省台州市温岭市东部新区第四街1号,002403,爱仕达,2010-05-11,"340,638,579","305,936,454",,,,0,0,华东,浙江,台州市,C 制造业,www.chinaasd.com,-,-,-
主板,浙江嘉欣丝绸股份有限公司,"Zhejiang Jiaxin Silk Corp.,Ltd",浙江省嘉兴市中环西路588号,002404,嘉欣丝绸,2010-05-11,"577,673,641","469,872,714",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.chinesesilk.cn,-,-,-
主板,北京四维图新科技股份有限公司,"NavInfo Co.,Ltd.",北京市海淀区学院路7号弘彧大厦10层1002A室,002405,四维图新,2010-05-18,"2,377,750,314","2,305,051,262",,,,0,0,华北,北京,北京市,I 信息技术,www.navinfo.com,-,-,-
主板,许昌远东传动轴股份有限公司,"Xuchang Yuandong Drive Shaft CO.,Ltd.",河南省许昌市北郊尚集镇,002406,远东传动,2010-05-18,"624,261,047","496,251,450",,,,0,0,华中,河南,许昌市,C 制造业,www.yodonchina.com,-,-,-
主板,多氟多新材料股份有限公司,"Do-Fluoride New Materials Co., Ltd.",河南省焦作市中站区焦克路,002407,多氟多,2010-05-18,"1,193,534,779","961,282,677",,,,0,0,华中,河南,焦作市,C 制造业,www.dfdchem.com,-,-,-
主板,淄博齐翔腾达化工股份有限公司,"ZIBO QIXIANG TENGDA CHEMICAL CO.,LTD.",山东省淄博市临淄区杨坡路206号,002408,齐翔腾达,2010-05-18,"2,842,835,800","2,763,900,640",,,,0,0,华东,山东,淄博市,C 制造业,www.qxtdgf.com,-,-,-
主板,江苏雅克科技股份有限公司,"Jiangsu Yoke Technology Co., Ltd.",江苏省无锡宜兴经济开发区荆溪北路16号,002409,雅克科技,2010-05-25,"475,927,678","318,522,747",,,,0,0,华东,江苏,无锡市,C 制造业,www.yokechem.com,-,-,-
主板,广联达科技股份有限公司,GLODON COMPANY LIMITED,北京市海淀区西北旺东路10号院东区13号楼,002410,广联达,2010-05-25,"1,664,869,506","1,318,519,346",,,,0,0,华北,北京,北京市,I 信息技术,www.glodon.com,-,-,-
主板,湖南汉森制药股份有限公司,"Hunan Hansen Pharmaceutical Co.,Ltd.",湖南省益阳市赫山区银城大道2688号,002412,汉森制药,2010-05-25,"503,200,000","492,235,000",,,,0,0,华中,湖南,益阳市,C 制造业,www.hansenzy.com,-,-,-
主板,江苏雷科防务科技股份有限公司,"JIANGSU LEIKE DEFENSE TECHNOLOGY CO., LTD.",江苏省常州市武进区礼嘉镇建东村建华路南,002413,雷科防务,2010-05-28,"1,340,345,016","1,250,547,563",,,,0,0,华东,江苏,常州市,C 制造业,www.racodf.com,-,-,-
主板,武汉高德红外股份有限公司,"Wuhan Guide Infrared CO.,LTD",湖北省武汉市东湖开发区黄龙山南路6号,002414,高德红外,2010-07-16,"4,270,736,108","3,398,046,737",,,,0,0,华中,湖北,武汉市,C 制造业,www.wuhan-guide.com,-,-,-
主板,杭州海康威视数字技术股份有限公司,"HANGZHOU HIKVISION DIGITAL TECHNOLOGY CO., LTD",浙江省杭州市滨江区阡陌路555号,002415,海康威视,2010-05-28,"9,330,600,931","9,108,433,258",,,,0,0,华东,浙江,杭州市,C 制造业,www.hikvision.com,-,-,-
主板,深圳市爱施德股份有限公司,"Shenzhen Aisidi CO.,LTD.",广东省深圳市福田区泰然大道东泰然劲松大厦20F,002416,爱施德,2010-05-28,"1,239,281,806","1,223,904,304",,,,0,0,华南,广东,深圳市,F 批发零售,www.aisidi.com,-,-,-
主板,浙江康盛股份有限公司,"ZHE JIANG KANGSHENG CO.,LTD.",浙江省杭州市淳安县千岛湖镇康盛路268号,002418,康盛股份,2010-06-01,"1,136,400,000","1,136,400,000",,,,0,0,华东,浙江,杭州市,C 制造业,www.kasun.cn,-,-,-
主板,天虹数科商业股份有限公司,"RAINBOW DIGITAL COMMERCIAL CO., LTD",广东省深圳市南山区中心路（深圳湾段）3019号天虹大厦9-14楼、17-20楼,002419,天虹股份,2010-06-01,"1,168,847,750","1,168,638,379",,,,0,0,华南,广东,深圳市,F 批发零售,www.rainbow.cn,-,-,-
主板,广州毅昌科技股份有限公司,"GUANGZHOU ECHOM SCIENCE&TECHNOLOGY CO.,LTD.",广东省广州市高新技术产业开发区科学城科丰路29号,002420,毅昌科技,2010-06-01,"401,000,000","389,244,126",,,,0,0,华南,广东,广州市,C 制造业,www.echom.com,-,-,-
主板,深圳达实智能股份有限公司,"SHENZHEN DAS INTELLITECH CO., LTD.",广东省深圳市南山区高新技术产业园W1-A栋5楼,002421,达实智能,2010-06-03,"2,120,581,639","1,787,032,220",,,,0,0,华南,广东,深圳市,I 信息技术,www.chn-das.com,-,-,-
主板,四川科伦药业股份有限公司,"SICHUAN KELUN PHARMACEUTICAL CO., LTD.",四川省成都市新都卫星城工业开发区南二路,002422,科伦药业,2010-06-03,"1,475,051,645","1,180,240,194",,,,0,0,西南,四川,成都市,C 制造业,www.kelun.com,-,-,-
主板,中粮资本控股股份有限公司,"COFCO CAPITAL HOLDINGS CO.,LTD.",河南省济源市承留镇小寨村,002423,中粮资本,2010-06-03,"2,304,105,575","2,304,105,575",,,,0,0,华中,河南,焦作市,J 金融业,www.cofco-capital.com,-,-,-
主板,贵州百灵企业集团制药股份有限公司,"Guizhou Bailing Group Pharmaceutical Co., Ltd.",贵州省安顺市经济技术开发区西航路212号,002424,贵州百灵,2010-06-03,"1,411,200,000","1,197,666,320",,,,0,0,西南,贵州,安顺市,C 制造业,www.gzbl.com,-,-,-
主板,凯撒（中国）文化股份有限公司,"Kaiser (China) Culture Co., LTD",广东省汕头市龙湖珠津工业区珠津一街3号凯撒工业城,002425,凯撒文化,2010-06-08,"956,665,066","955,985,898",,,,0,0,华南,广东,汕头市,I 信息技术,www.kaiser.com.cn,-,-,-
主板,苏州胜利精密制造科技股份有限公司,"Suzhou Victory Precision Manufacture Co.,Ltd.",江苏省苏州市高新区浒关工业园,002426,胜利精密,2010-06-08,"3,441,517,719","3,132,358,724",,,,0,0,华东,江苏,苏州市,C 制造业,www.vicsz.com,-,-,-
主板,浙江尤夫高新纤维股份有限公司,"ZHEJIANG  UNIFULL  INDUSTRIAL  FIBRE  CO.,LTD",浙江省湖州市和孚镇工业园区,002427,尤夫股份,2010-06-08,"985,432,777","984,257,455",,,,0,0,华东,浙江,湖州市,C 制造业,www.unifull.com,-,-,-
主板,云南临沧鑫圆锗业股份有限公司,"Yunnan Lincang Xinyuan Germanium Industry Co.,LTD",云南省临沧市临翔区忙畔街道办事处忙畔社区喜鹊窝组168号,002428,云南锗业,2010-06-08,"653,120,000","653,035,625",,,,0,0,西南,云南,临沧市,C 制造业,www.sino-ge.com,-,-,-
主板,深圳市兆驰股份有限公司,"Shenzhen MTC Co.,LTD.",广东省深圳市龙岗区南湾街道下李朗社区李朗路一号兆驰创新产业园,002429,兆驰股份,2010-06-10,"4,526,940,607","4,524,333,018",,,,0,0,华南,广东,深圳市,C 制造业,www.szmtc.com.cn,-,-,-
主板,杭氧集团股份有限公司,"HANGZHOU OXYGEN PLANT GROUP CO., LTD.",浙江省杭州市临安区青山湖街道相府路799号,002430,杭氧股份,2010-06-10,"984,307,785","964,186,458",,,,0,0,华东,浙江,杭州市,C 制造业,www.hangyang.com,-,-,-
主板,棕榈生态城镇发展股份有限公司," PALM ECO-TOWN DEVELOPMENT CO., LTD.",河南省郑州市郑东新区俊贤路38号森大郑东1号项目一期3号楼5层11号铺,002431,棕榈股份,2010-06-10,"1,812,816,265","1,486,985,450",,,,0,0,华中,河南,郑州市,E 建筑业,www.palm-la.com,-,-,-
主板,天津九安医疗电子股份有限公司,"Andon Health Co.,Ltd.",天津市南开区雅安道金平路3号,002432,九安医疗,2010-06-10,"486,066,472","485,771,161",,,,0,0,华北,天津,天津市,C 制造业,www.jiuan.com,-,-,-
主板,广东太安堂药业股份有限公司,"Guangdong Taiantang Pharmaceutical Co., Ltd",广东省汕头市金园工业区11R2-2片区第1、2座,002433,*ST太安,2010-06-18,"766,773,200","744,385,700",,,,0,0,华南,广东,汕头市,C 制造业,www.taiantang.net,-,-,-
主板,浙江万里扬股份有限公司,"Zhejiang Wanliyang Co., Ltd.",浙江省金华市宾虹西路3999号,002434,万里扬,2010-06-18,"1,312,600,000","1,311,341,050",,,,0,0,华东,浙江,金华市,C 制造业,www.zjwly.com,-,-,-
主板,长江润发健康产业股份有限公司,"ChangjiangRunfa Health Industry Co., Ltd.",江苏省张家港市金港镇晨丰公路,002435,长江健康,2010-06-18,"1,235,983,020","1,202,552,947",,,,0,0,华东,江苏,苏州市,C 制造业,cjjkcy.com,-,-,-
主板,深圳市兴森快捷电路科技股份有限公司,"SHENZHEN FASTPRINT CIRCUIT TECH CO.,LTD.",广东省深圳市南山区粤海街道沙河西路与白石路交汇处深圳湾科技生态园一区2栋A座8-9层,002436,兴森科技,2010-06-18,"1,689,551,325","1,500,323,268",,,,0,0,华南,广东,深圳市,C 制造业,www.chinafastprint.com,-,-,-
主板,哈尔滨誉衡药业股份有限公司,"HARBIN GLORIA PHARMACEUTICALS Co., LTD",黑龙江省哈尔滨市呼兰区利民经济技术开发区北京路29号,002437,誉衡药业,2010-06-23,"2,198,122,950","2,190,829,192",,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.gloria.cc,-,-,-
主板,江苏神通阀门股份有限公司,"Jiangsu Shentong Valve Co., Ltd",江苏省启东市南阳镇,002438,江苏神通,2010-06-23,"507,537,461","468,926,792",,,,0,0,华东,江苏,南通市,C 制造业,www.stfm.cn,-,-,-
主板,启明星辰信息技术集团股份有限公司,Venustech Group Inc.,北京市海淀区东北旺西路8号中关村软件园21号楼启明星辰大厦一层,002439,启明星辰,2010-06-23,"943,699,162","724,412,536",,,,0,0,华北,北京,北京市,I 信息技术,www.venustech.com.cn,-,-,-
主板,浙江闰土股份有限公司,"Zhejiang Runtu Co.,LTD.",浙江省杭州湾上虞经济技术开发区纬七东路1号,002440,闰土股份,2010-07-06,"1,150,500,000","963,171,089",,,,0,0,华东,浙江,绍兴市,C 制造业,www.runtuchem.com,-,-,-
主板,众业达电气股份有限公司,"ZHONGYEDA ELECTRIC CO.,LTD",广东省汕头市龙湖区珠津工业区珠津一横街1号,002441,众业达,2010-07-06,"544,543,609","398,879,729",,,,0,0,华南,广东,汕头市,F 批发零售,www.zyd.cn,-,-,-
主板,龙星化工股份有限公司,"LONGXING CHEMICAL STOCK CO., LTD.",河北省沙河市东环路龙星街1号,002442,龙星化工,2010-07-06,"490,820,000","482,843,208",,,,0,0,华北,河北,邢台市,C 制造业,www.hb-lx.com.cn,-,-,-
主板,浙江金洲管道科技股份有限公司,"ZHEJIANG KINGLAND PIPELINE AND TECHNOLOGIES Co., Ltd.",浙江省湖州市东门十五里牌(318国道旁）,002443,金洲管道,2010-07-06,"520,535,520","519,425,947",,,,0,0,华东,浙江,湖州市,C 制造业,www.chinakingland.com,-,-,-
主板,杭州巨星科技股份有限公司,"HANGZHOU GREATSTAR INDUSTRIAL CO., LTD.",浙江省杭州市上城区九环路35号,002444,巨星科技,2010-07-13,"1,202,501,992","1,151,231,588",,,,0,0,华东,浙江,杭州市,C 制造业,www.greatstartools.com,-,-,-
主板,中南红文化集团股份有限公司,"Jiangyin Zhongnan Heavy Industries Co., Ltd.",江苏省江阴市高新技术产业开发园中南路3号,002445,中南文化,2010-07-13,"2,391,668,331","2,381,437,503",,,,0,0,华东,江苏,无锡市,R 文化传播,www.znhi.com.cn,-,-,-
主板,广东盛路通信科技股份有限公司,"Guangdong Shenglu Telecommunication Tech. Co., Ltd.",广东省佛山市三水区西南工业园进业二路四号,002446,盛路通信,2010-07-13,"913,581,174","843,918,641",,,,0,0,华南,广东,佛山市,C 制造业,www.shenglu.com,-,-,-
主板,中原内配集团股份有限公司,ZYNP Corporation,河南省孟州市产业集聚区淮河大道69号,002448,中原内配,2010-07-16,"588,409,646","486,876,658",,,,0,0,华中,河南,焦作市,C 制造业,www.hnzynp.com,-,-,-
主板,佛山市国星光电股份有限公司,"Foshan NationStar Optoelectronics Co., Ltd",广东省佛山市禅城区华宝南路18号,002449,国星光电,2010-07-16,"618,477,169","613,182,784",,,,0,0,华南,广东,佛山市,C 制造业,www.nationstar.com,-,-,-
主板,上海摩恩电气股份有限公司,"SHANGHAI MORN ELECTRIC EQUIPMENT CO.,LTD",上海市浦东新区江山路2829号,002451,摩恩电气,2010-07-20,"439,200,000","439,149,000",,,,0,0,华东,上海,上海市,C 制造业,www.mornelectric.com,-,-,-
主板,长高电新科技股份公司,"Changgao Electric Group Co.,Ltd",湖南省长沙市望城经济技术开发区金星北路三段393号,002452,长高电新,2010-07-20,"620,332,085","515,904,790",,,,0,0,华中,湖南,长沙市,C 制造业,www.changgaogroup.com,-,-,-
主板,金陵华软科技股份有限公司,"Great Chinasoft Technology Co.,Ltd",江苏省苏州市吴中区木渎镇花苑东路199-1号,002453,华软科技,2010-07-20,"812,367,126","608,295,048",,,,0,0,华东,江苏,苏州市,I 信息技术,www.gcstgroup.com,-,-,-
主板,上海加冷松芝汽车空调股份有限公司,"SONGZ AUTOMOBILE AIR CONDITIONING CO., LTD",上海市莘庄工业区华宁路4999号,002454,松芝股份,2010-07-20,"628,581,600","626,746,972",,,,0,0,华东,上海,上海市,C 制造业,www.shsongz.com.cn,-,-,-
主板,江苏百川高科新材料股份有限公司,"Jiangsu Baichuan High-Tech New Materials Co., Ltd",江苏省江阴市云亭街道建设路55号,002455,百川股份,2010-08-03,"593,168,879","497,777,652",,,,0,0,华东,江苏,无锡市,C 制造业,www.bcchem.com,-,-,-
主板,欧菲光集团股份有限公司,"OFILM Group Co., Ltd.",广东省深圳市光明区凤凰街道东坑社区凤归路3号2栋一层至五层,002456,欧菲光,2010-08-03,"3,257,817,490","3,238,718,074",,,,0,0,华南,广东,深圳市,C 制造业,www.ofilm.com,-,-,-
主板,宁夏青龙管业集团股份有限公司,Ningxia Qinglong Pipes Industry Group  Co.，Ltd.,宁夏回族自治区青铜峡市河西,002457,青龙管业,2010-08-03,"334,992,000","334,826,849",,,,0,0,西北,宁夏,吴忠市,C 制造业,www.qlgd.com.cn,-,-,-
主板,山东益生种畜禽股份有限公司,"SHAN DONG YISHENG LIVESTOCK&POULTRY BREEDING CO.,LTD.",山东省烟台市芝罘区朝阳街80号,002458,益生股份,2010-08-10,"992,909,980","678,496,890",,,,0,0,华东,山东,烟台市,A 农林牧渔,www.yishenggufen.com,-,-,-
主板,晶澳太阳能科技股份有限公司,"JA Solar Technology Co., Ltd.",河北省宁晋县新兴路123号,002459,晶澳科技,2010-08-10,"3,311,720,164","3,303,984,653",,,,0,0,华北,河北,秦皇岛市,C 制造业,www.jasolar.com,-,-,-
主板,江西赣锋锂业集团股份有限公司,"Ganfeng Lithium Group Co., Ltd.",江西省新余市经济开发区龙腾路,002460,赣锋锂业,2010-08-10,"1,613,593,699","1,207,435,276",,,,0,0,华东,江西,新余市,C 制造业,www.ganfenglithium.com,-,-,-
主板,广州珠江啤酒股份有限公司,"GUANGZHOU ZHUJIANG BREWERY CO.,LTD",广东省广州市海珠区新港东路磨碟沙大街118号,002461,珠江啤酒,2010-08-18,"2,213,328,480","2,213,328,480",,,,0,0,华南,广东,广州市,C 制造业,www.zhujiangbeer.com,-,-,-
主板,嘉事堂药业股份有限公司,"Cachet Pharmaceutical Co., Ltd.",北京市海淀区昆明湖南路11号1号楼,002462,嘉事堂,2010-08-18,"291,707,120","291,500,121",,,,0,0,华北,北京,北京市,F 批发零售,www.cachet.com.cn,-,-,-
主板,沪士电子股份有限公司,"WUS PRINTED CIRCUIT (KUNSHAN) CO.,LTD",江苏省昆山市玉山镇东龙路1号,002463,沪电股份,2010-08-18,"1,905,309,356","1,904,301,804",,,,0,0,华东,江苏,苏州市,C 制造业,www.wuscn.com,-,-,-
主板,广州海格通信集团股份有限公司,GUANGZHOU HAIGE COMMUNICATIONS GROUP INCORPORATED COMPANY,广东省广州市高新技术产业开发区科学城海云路88号,002465,海格通信,2010-08-31,"2,304,448,671","2,300,528,232",,,,0,0,华南,广东,广州市,C 制造业,www.haige.com,-,-,-
主板,天齐锂业股份有限公司,Tianqi Lithium Corporation,四川省射洪县太和镇城北太空村,002466,天齐锂业,2010-08-31,"1,477,099,383","1,475,842,980",,,,0,0,西南,四川,遂宁市,C 制造业,www.tianqilithium.com,-,-,-
主板,二六三网络通信股份有限公司,Net263 Ltd.,北京市昌平区城区镇超前路13号,002467,二六三,2010-09-08,"1,388,611,873","1,360,287,624",,,,0,0,华北,北京,北京市,I 信息技术,www.net263.com,-,-,-
主板,申通快递股份有限公司,"STO Express Co.,Ltd.",浙江省玉环县机电工业园区,002468,申通快递,2010-09-08,"1,530,802,166","1,492,045,657",,,,0,0,华东,浙江,台州市,G 运输仓储,www.sto.cn,-,-,-
主板,山东三维化学集团股份有限公司,"SHANDONG SUNWAY CHEMICAL GROUP CO.,LTD",山东省淄博市临淄区炼厂中路22号,002469,三维化学,2010-09-08,"648,862,630","618,677,283",,,,0,0,华东,山东,淄博市,C 制造业,www.sdsunway.com.cn,-,-,-
主板,金正大生态工程集团股份有限公司,"Kingenta Ecological Engineering Group Co., Ltd.",山东省临沭县兴大西街19号,002470,金正大,2010-09-08,"3,286,027,742","3,186,971,814",,,,0,0,华东,山东,临沂市,C 制造业,www.kingenta.com,-,-,-
主板,江苏中超控股股份有限公司,"Jiangsu Zhongchao Holding CO.,LTD.",江苏省宜兴市西郊工业园振丰东路999号,002471,中超控股,2010-09-10,"1,268,000,000","1,265,945,582",,,,0,0,华东,江苏,无锡市,C 制造业,www.zcdlgf.com,-,-,-
主板,浙江双环传动机械股份有限公司,"ZHEJIANG SHUANGHUAN DRIVELINE CO.,LTD",浙江省玉环市机电产业功能区盛园路1号,002472,双环传动,2010-09-10,"852,897,352","757,252,527",,,,0,0,华东,浙江,台州市,C 制造业,www.gearsnet.com,-,-,-
主板,福建榕基软件股份有限公司,"Fujian Rongji Software Co., Ltd.",福建省福州市鼓楼区铜盘路福州软件园产业基地,002474,榕基软件,2010-09-15,"622,200,000","529,928,120",,,,0,0,华东,福建,福州市,I 信息技术,www.rongji.com,-,-,-
主板,立讯精密工业股份有限公司,"Luxshare Precision Industry Co.,LTD.",广东省深圳市宝安区沙井街道蚝一西部三洋新工业区A栋2层,002475,立讯精密,2010-09-15,"7,142,334,952","7,130,120,821",,,,0,0,华南,广东,深圳市,C 制造业,www.luxshare-ict.com,-,-,-
主板,山东宝莫生物化工股份有限公司,"SHANDONG POLYMER BIOCHEMICALS CO.,LTD.",山东省东营市东营区西四路892号,002476,宝莫股份,2010-09-15,"612,000,000","611,950,950",,,,0,0,华东,山东,东营市,C 制造业,www.slcapam.com,-,-,-
主板,江苏常宝钢管股份有限公司,"Jiangsu Changbao Steeltube Co., Ltd.",江苏省常州市延陵东路558号,002478,常宝股份,2010-09-21,"890,046,228","686,188,485",,,,0,0,华东,江苏,常州市,C 制造业,www.cbsteeltube.com,-,-,-
主板,浙江富春江环保热电股份有限公司,"Zhejiang Fuchunjiang Environmental Thermoelectric Co.,LTD.",浙江省杭州市富阳区灵桥镇春永路188号,002479,富春环保,2010-09-21,"865,000,000","860,717,520",,,,0,0,华东,浙江,杭州市,D 水电煤气,www.zhefuet.com,-,-,-
主板,成都市新筑路桥机械股份有限公司,"Chengdu Xinzhu Road&Bridge Machinery Co.,LTD",四川省成都市四川新津工业园区,002480,新筑股份,2010-09-21,"769,168,670","767,275,259",,,,0,0,西南,四川,成都市,C 制造业,www.xinzhu.com,-,-,-
